x,y,total SAXS intensity,total_SAXS_norm_0_1,area under third order curve,collagen_third_norm_0_1,peak_position,peak_position2,peak_width,peak_width2,peak_amplitude,peak_amplitude2,peak_height,peak_height2,rsq_gaussian_fit,SM,AP,area_fit,area_peaks,bg_c,FailReason
44,13,1.835023,0.366022,,,,,,,,,,,,,,,,,nan_exist
45,13,1.497261,0.279509,0.002437,0.1985255823196143,181.0626837309819,1.0626837309818882,20.0937175348415,20.0937175348415,18.79607980765832,18.79607980765832,0.3731788768341359,0.3731788768341359,0.9018767361438735,0.23588809512346084,0.18419219998766237,195.24784457795442,35.9631300356626,0.4424575403952551,
46,13,1.24268,0.2143,0.001618,0.1318073008588986,178.97999908583176,358.97999908583176,23.5841088312136,23.5841088312136,12.910903931915419,12.910903931915419,0.21839729003561903,0.21839729003561903,0.8024784852210894,0.16859926945872994,0.15082220345368524,163.21273424523034,24.61610421056639,0.3849906389851776,
47,13,1.176847,0.197438,0.002651,0.2159586863887146,178.97999908583176,358.97999908583176,23.49443565574051,23.49443565574051,10.76263801476955,10.76263801476955,0.18275269155904236,0.18275269155904236,0.7879910953023674,0.14594855079445607,0.12929022701990261,157.76555751763001,20.39754474737589,0.3815778132507059,
48,13,1.15154,0.190956,0.002578,0.2100118798604701,178.97999908583176,358.97999908583176,27.201057519952528,27.201057519952528,10.150177984380385,10.150177984380385,0.1488668280120675,0.1488668280120675,0.7394586408113291,0.12139645416192914,0.12451568519655336,154.6092970882978,19.251282564706884,0.37599448478775255,
49,13,1.115855,0.181816,0.001435,0.1168995529867241,174.98092293661554,354.98092293661557,32.523284309230704,32.523284309230704,11.701091507043959,11.701091507043959,0.14352978883135345,0.14352978883135345,0.7168310438358857,0.1162666976505515,0.14942193369700352,149.97922188701068,22.410185348729087,0.35435843482856,
50,13,1.058605,0.167152,0.003111,0.2534317138269677,343.02526777423793,163.02526777423793,8.828587766022169,8.828587766022169,3.73947580268559,3.73947580268559,0.16897776221593053,0.16897776221593053,0.41914267379803416,0.11495332459395823,0.047356246556036374,141.03470325253244,6.678874180184351,0.373210636312078,
51,13,1.15891,0.192844,0.002729,0.2223128084325923,176.98046101122364,356.9804610112236,28.24944218317295,28.24944218317295,11.661918154111671,11.661918154111671,0.16469111822064375,0.16469111822064375,0.756650694475632,0.13488488172145166,0.1452167435571174,153.34717183539203,22.26857692762934,0.3641072080771186,
52,13,1.230178,0.211098,0.003379,0.2752638254649064,174.98092293661554,354.98092293661557,24.554791026251863,24.554791026251863,12.332116141358847,12.332116141358847,0.20036018756377064,0.20036018756377064,0.7690825414786628,0.15931967815714335,0.14811068128725896,158.80583224645176,23.52084000641213,0.3757916451112212,
53,13,1.247182,0.215454,0.00404,0.3291109366316135,174.98092293661554,354.98092293661557,18.14084844997141,18.14084844997141,14.624048908935132,14.624048908935132,0.3216030075176478,0.3216030075176478,0.8825536210739504,0.2427287638047519,0.1741017075825068,160.22368107646955,27.89521647056833,0.3675790683497256,
54,13,1.344772,0.24045,0.003481,0.2835730619838234,174.98092293661554,354.98092293661557,15.810892729185428,15.810892729185428,17.850467818104722,17.850467818104722,0.45040507576411676,0.45040507576411676,0.9027535331855131,0.3130265466530605,0.20304374618474114,167.9585298885499,34.10292911225298,0.3718211132674914,
55,13,1.360419,0.244458,0.004106,0.3344875014379715,174.98092293661554,354.98092293661557,15.039279766097208,15.039279766097208,18.501493825117706,18.501493825117706,0.4907833521432596,0.4907833521432596,0.8886489959354542,0.33684617911305287,0.2108404357258902,167.62542247884102,35.34221711417527,0.3674533482351826,
56,13,1.353408,0.242662,0.003553,0.2894384054089413,174.98092293661554,354.98092293661557,16.183207142758018,16.183207142758018,18.17392603453866,18.17392603453866,0.4480167269755519,0.4480167269755519,0.8469076456946465,0.32046848314802273,0.21178198604097015,164.21089969393628,34.77691046675636,0.3595388589643887,
57,13,1.327159,0.235939,0.005035,0.4101667242426173,172.98138486200742,352.9813848620074,15.836210070877721,15.836210070877721,18.72043749013989,18.72043749013989,0.4716010957800427,0.4716010957800427,0.8899172409662923,0.33557165542862777,0.21858400060034922,164.12707780039216,35.87555327245448,0.3562542347998269,
58,13,1.358664,0.244009,0.003027,0.2465888131643302,174.98092293661554,354.98092293661557,17.904870164126958,17.904870164126958,17.57353455905666,17.57353455905666,0.39155972020114893,0.39155972020114893,0.8915874284387554,0.2798505988439775,0.19952745541240205,168.62760781633318,33.64583749987344,0.374949361990166,
0,14,0.42188,0.004062,,,,,,,,,,,,,,,,,nan_exist
1,14,0.432151,0.006693,,,,,,,,,,,,,,,,,nan_exist
2,14,0.428069,0.005647,,,,,,,,,,,,,,,,,nan_exist
3,14,0.429947,0.006128,,,,,,,,,,,,,,,,,nan_exist
4,14,0.43108,0.006419,,,,,,,,,,,,,,,,,nan_exist
5,14,0.431011,0.006401,,,,,,,,,,,,,,,,,nan_exist
6,14,0.430786,0.006343,,,,,,,,,,,,,,,,,nan_exist
7,14,0.439126,0.00848,,,,,,,,,,,,,,,,,nan_exist
8,14,0.443156,0.009512,,,,,,,,,,,,,,,,,nan_exist
9,14,0.465421,0.015215,,,,,,,,,,,,,,,,,nan_exist
10,14,0.577289,0.043869,,,,,,,,,,,,,,,,,nan_exist
11,14,0.69643,0.074385,,,,,,,,,,,,,,,,,nan_exist
12,14,1.063338,0.168364,,,,,,,,,,,,,,,,,nan_exist
13,14,1.426441,0.261369,,,,,,,,,,,,,,,,,nan_exist
14,14,2.030755,0.416157,0.000264,0.0215062592254321,19.016953117183746,199.01695311718373,16.92019176985631,16.92019176985631,13.980013533749885,13.980013533749885,0.3296191056849017,0.3296191056849017,0.0909606069278226,0.1540073065533679,0.1032021927531894,255.20509924130835,26.337725843498333,0.6357427038828056,
15,14,2.370853,0.503269,,,,,,,,,,,,,,,,,nan_exist
16,14,2.982278,0.659878,,,,,,,,,,,,,,,,,nan_exist
17,14,3.70696,0.845497,,,,,,,,,,,,,,,,,nan_exist
18,14,4.081204,0.941355,,,,,,,,,,,,,,,,,nan_exist
19,14,4.69804,1.0,0.017403,1.0,7.019724669535155,187.01972466953515,19.265352071471682,19.265352071471682,62.89044649269563,62.89044649269563,1.3023202506853373,1.3023202506853373,0.8956772625327407,0.27599496884916586,0.20909426436013603,577.7668155831961,120.80772727606677,1.2693308008531372,
20,14,4.691589,1.0,0.020139,1.0,7.019724669535155,187.01972466953515,18.502652513546032,18.502652513546032,65.15609106127512,65.15609106127512,1.4048536841406016,1.4048536841406016,0.8845989096729487,0.30148086437217175,0.2214145337499568,565.6980535217067,125.2537707637668,1.2234563409942776,
21,14,4.538636,1.0,0.017954,1.0,3.020648520318958,183.02064852031896,19.715623146216213,19.715623146216213,68.29600866996195,68.29600866996195,1.3819581171259947,1.3819581171259947,0.9028250863142505,0.30445521800396874,0.2356973483866349,557.8993320584912,131.4953932328611,1.1844553856267501,
22,14,4.626971,1.0,,,,,,,,,,,,,,,,,nan_exist
23,14,4.219274,0.97672,0.013737,1.0,11.018800818751352,191.01880081875134,5.127928440690371,5.127928440690371,13.873849539998613,13.873849539998613,1.079356944514666,1.079356944514666,0.3672968488887731,0.15898153131973258,0.047850342661438984,517.8389825319878,24.778772757606532,1.3696116938177256,
24,14,3.754216,0.857601,,,,,,,,,,,,,,,,,nan_exist
25,14,3.799883,0.869298,0.008575,0.6985461093109122,13.018338893359438,193.01833889335944,5.921301574993495,5.921301574993495,8.396698946230291,8.396698946230291,0.565719915297018,0.565719915297018,0.46543963662923504,0.08751556181660493,0.026360199484838684,525.2599959087672,13.845958273560655,1.420594548986685,
26,14,3.809416,0.87174,,,,,,,,,,,,,,,,,nan_exist
27,14,3.632366,0.826391,,,,,,,,,,,,,,,,,nan_exist
28,14,3.456094,0.781241,,,,,,,,,,,,,,,,,nan_exist
29,14,2.930721,0.646672,,,,,,,,,,,,,,,,,nan_exist
30,14,2.223065,0.465415,,,,,,,,,,,,,,,,,nan_exist
31,14,1.613187,0.309202,,,,,,,,,,,,,,,,,nan_exist
32,14,1.271896,0.221784,0.001553,0.1265121991556672,11.018800818751352,191.01880081875134,5.218115902183501,5.218115902183501,2.030231702961277,2.030231702961277,0.15521795232331603,0.15521795232331603,0.29056560738427883,0.0648032294370452,0.016395960209792674,184.12369288646346,3.0188847422465415,0.5030689115117136,
33,14,1.278261,0.223414,0.002937,0.2392571338829328,11.018800818751352,191.01880081875134,5.362971511097931,5.362971511097931,2.427358666803808,2.427358666803808,0.18056706060865174,0.18056706060865174,0.29987035049390465,0.07667213670641866,0.020802769122483585,183.23325361861174,3.81175907058946,0.498393040411173,
34,14,1.446834,0.266592,0.003546,0.2888681636870548,9.01926274414324,189.01926274414325,4.622845901601604,4.622845901601604,3.273715699931906,3.273715699931906,0.28251506420846295,0.28251506420846295,0.2385548106541555,0.10599904592558991,0.027875785174729,194.056608747185,5.409480337172965,0.5240198011389223,
35,14,1.755704,0.345705,0.005778,0.4706938098657086,5.020186594927044,185.02018659492705,2.257529647169604,2.257529647169604,2.5623746562042613,2.5623746562042613,0.4528133616630933,0.4528133616630933,-0.1346183056107073,0.11094721013647103,0.018120624144007152,212.89989210476114,3.857878925130052,0.5806722588323086,
36,14,2.004673,0.409476,,,,,,,,,,,,,,,,,nan_exist
37,14,1.949791,0.395419,,,,,,,,,,,,,,,,,nan_exist
38,14,1.923106,0.388584,,,,,,,,,,,,,,,,,nan_exist
39,14,1.982157,0.403709,0.004678,0.3810843964264078,183.06222180558999,3.062221805589985,19.41784517615888,19.41784517615888,35.7758180471292,35.7758180471292,0.7350190665065212,0.7350190665065212,0.9447355409453823,0.3051913155216887,0.23324380513892148,295.1614882800065,68.8445886568959,0.6286580545086405,
40,14,2.036139,0.417536,,,,,,,,,,,,,,,,,nan_exist
41,14,2.072558,0.426864,0.003893,0.3171358604719978,181.0626837309819,1.0626837309818882,18.93942039086078,18.93942039086078,38.54370485390061,38.54370485390061,0.8118893393883857,0.8118893393883857,0.9322751167865585,0.3180263875987621,0.23823394504815987,311.25554217415356,74.15163573025251,0.6586219623441696,
42,14,2.076967,0.427993,0.003345,0.2724940799586007,178.97999908583176,358.97999908583176,17.742988844292135,17.742988844292135,36.73284343008991,36.73284343008991,0.82591971692205,0.82591971692205,0.9677379154114284,0.3209232204183052,0.22791738015645127,309.29262988984203,70.4931659061917,0.6633318443990287,
43,14,1.932632,0.391024,0.003704,0.3017393339810634,178.97999908583176,358.97999908583176,17.08782953278909,17.08782953278909,33.84188493602534,33.84188493602534,0.790092078315414,0.790092078315414,0.9681674239170689,0.3372784254677141,0.2327552876833193,278.92291595400997,64.92078354434588,0.5944503678046225,
44,14,1.869113,0.374754,,,,,,,,,,,,,,,,,nan_exist
45,14,1.520292,0.285407,0.00319,0.259867298973972,178.97999908583176,358.97999908583176,21.19437744321461,21.19437744321461,18.958451167729955,18.958451167729955,0.3568553859153243,0.3568553859153243,0.8917116784896517,0.22646883740335486,0.18514642426022457,196.15385408800512,36.31718468925598,0.44399074832985874,
46,14,1.208489,0.205543,0.003123,0.2544092710644873,178.97999908583176,358.97999908583176,23.206972696859705,23.206972696859705,14.11917906064613,14.11917906064613,0.24271746105912947,0.24271746105912947,0.8360925624643686,0.1896377783852493,0.167722713204932,161.036759404738,27.00952221309251,0.3722978810879041,
47,14,1.208262,0.205485,0.002942,0.239664449398566,178.97999908583176,358.97999908583176,22.920386828655648,22.920386828655648,13.300796666878734,13.300796666878734,0.23150787956189156,0.23150787956189156,0.8197379274602813,0.182782338209303,0.1595224370411633,159.20255163416857,25.39637901985421,0.3716838128175399,
48,14,1.178998,0.197989,0.001556,0.1267565884650471,176.98046101122364,356.9804610112236,27.02846733286889,27.02846733286889,10.971409703282937,10.971409703282937,0.1619388606960836,0.1619388606960836,0.7404392697560094,0.13047613743843622,0.1333041907667346,156.5419069174401,20.867692222710843,0.37687281859647015,
49,14,1.103861,0.178744,0.001088,0.088631856201781,178.97999908583176,358.97999908583176,27.25428065211167,27.25428065211167,9.123658803451626,9.123658803451626,0.1335501492449622,0.1335501492449622,0.7112677658436284,0.11433099320081107,0.11719703391054431,147.2611726278284,17.258572642170122,0.3611183332934952,
50,14,1.008323,0.154273,0.000486,0.0395910681195455,345.0248058488461,165.02480584884609,6.4025755104631,6.4025755104631,3.2069074350156663,3.2069074350156663,0.19982130051737917,0.19982130051737917,0.41593239108472657,0.12398156410861748,0.04182741380453184,135.45827946433695,5.6658695084047395,0.3605344720998117,
51,14,1.102032,0.178275,0.002893,0.2356727573453608,176.98046101122364,356.9804610112236,28.12219633546732,28.12219633546732,10.905596723146548,10.905596723146548,0.15470710658482353,0.15470710658482353,0.7496507317012844,0.1324179264900711,0.1416986286235414,146.8180595935728,20.80391770157864,0.3500392830333171,
52,14,1.211635,0.206349,0.00389,0.3168914711626179,174.98092293661554,354.98092293661557,24.9704797965929,24.9704797965929,12.82301262231887,12.82301262231887,0.20486758519803253,0.20486758519803253,0.7764933675535333,0.16693387983007368,0.1581669186068308,155.02652433350926,24.520067656158034,0.3625179352148645,
53,14,1.238108,0.213129,0.002701,0.2200318415450465,174.98092293661554,354.98092293661557,18.58862503849545,18.58862503849545,14.417020883941062,14.417020883941062,0.3094128358672866,0.3094128358672866,0.8795524240976218,0.23508373114320652,0.1718604826245638,160.0272628619487,27.502362628542443,0.36812472287057296,
54,14,1.284955,0.225129,0.003912,0.3186836594314039,174.98092293661554,354.98092293661557,15.283704701170667,15.283704701170667,16.82991158148166,16.82991158148166,0.4393020826132882,0.4393020826132882,0.910442355659084,0.31203129331005497,0.19721928721828638,162.78117303791663,32.103586919094454,0.36299329477450604,
55,14,1.37665,0.248615,0.004301,0.3503728065476657,172.98138486200742,352.9813848620074,16.324489284425646,16.324489284425646,19.6979272050477,19.6979272050477,0.4813832678894514,0.4813832678894514,0.8865093087929716,0.3351045213308174,0.22341839234049296,169.1465580660381,37.790452073042076,0.36487807220276675,
56,14,1.341568,0.23963,0.003362,0.2738789527117536,172.98138486200742,352.9813848620074,15.883679769229778,15.883679769229778,18.662450843114176,18.662450843114176,0.4687352556461569,0.4687352556461569,0.8697460868121312,0.33287050111902616,0.21726864879082342,164.59360518039108,35.76103019715384,0.3578682638423256,
57,14,1.250995,0.21643,0.005316,0.4330578562212023,172.98138486200742,352.9813848620074,15.22992395312583,15.22992395312583,17.50035048092533,17.50035048092533,0.4584152718143897,0.4584152718143897,0.8750348061577333,0.3413913948886541,0.21601385221985153,155.0961192610835,33.50291018593616,0.3377589140976315,
58,14,1.26342,0.219613,0.003864,0.3147734304813253,174.98092293661554,354.98092293661557,17.01801662661849,17.01801662661849,16.24654754883394,16.24654754883394,0.3808572332479847,0.3808572332479847,0.8572549090515245,0.28745118791131097,0.1969259665695004,157.73312719555517,31.06174853301465,0.3518649407292792,
0,15,0.424968,0.004853,,,,,,,,,,,,,,,,,nan_exist
1,15,0.42713,0.005407,,,,,,,,,,,,,,,,,nan_exist
2,15,0.428895,0.005859,,,,,,,,,,,,,,,,,nan_exist
3,15,0.427393,0.005474,,,,,,,,,,,,,,,,,nan_exist
4,15,0.430462,0.00626,,,,,,,,,,,,,,,,,nan_exist
5,15,0.430662,0.006312,,,,,,,,,,,,,,,,,nan_exist
6,15,0.42994,0.006127,,,,,,,,,,,,,,,,,nan_exist
7,15,0.432529,0.00679,,,,,,,,,,,,,,,,,nan_exist
8,15,0.438001,0.008191,,,,,,,,,,,,,,,,,nan_exist
9,15,0.462385,0.014437,,,,,,,,,,,,,,,,,nan_exist
10,15,0.571424,0.042366,,,,,,,,,,,,,,,,,nan_exist
11,15,0.680833,0.07039,,,,,,,,,,,,,,,,,nan_exist
12,15,1.062646,0.168187,,,,,,,,,,,,,,,,,nan_exist
13,15,1.494731,0.27886,,,,,,,,,,,,,,,,,nan_exist
14,15,2.181671,0.454812,,,,,,,,,,,,,,,,,nan_exist
15,15,2.819244,0.618119,,,,,,,,,,,,,,,,,nan_exist
16,15,3.256909,0.730222,,,,,,,,,,,,,,,,,nan_exist
17,15,3.613978,0.821681,,,,,,,,,,,,,,,,,nan_exist
18,15,4.124898,0.952547,,,,,,,,,,,,,,,,,nan_exist
19,15,4.638715,1.0,,,,,,,,,,,,,,,,,nan_exist
20,15,4.914517,1.0,,,,,,,,,,,,,,,,,nan_exist
21,15,4.514937,1.0,,,,,,,,,,,,,,,,,nan_exist
22,15,4.622947,1.0,,,,,,,,,,,,,,,,,nan_exist
23,15,4.633813,1.0,0.011694,0.952629527962893,7.019724669535155,187.01972466953515,2.9728779449562426,2.9728779449562426,8.293174424120945,8.293174424120945,1.1128939626124967,1.1128939626124967,-0.12985860481408174,0.1261872016545761,0.025904491634411924,524.1384418789778,13.577539882927681,1.4182247277668059,
24,15,3.90049,0.895067,,,,,,,,,,,,,,,,,nan_exist
25,15,3.740878,0.854185,,,,,,,,,,,,,,,,,nan_exist
26,15,3.894022,0.893411,,,,,,,,,,,,,,,,,nan_exist
27,15,3.678348,0.838168,0.009828,0.8006193775285884,11.018800818751352,191.01880081875134,5.179610745022448,5.179610745022448,11.686471907949398,11.686471907949398,0.9001116072834175,0.9001116072834175,0.6008706664496594,0.13787686121616377,0.04100283620750613,500.1671991499406,20.508273743112113,1.332385903907857,
28,15,3.405811,0.768361,,,,,,,,,,,,,,,,,nan_exist
29,15,2.983767,0.660259,,,,,,,,,,,,,,,,,nan_exist
30,15,2.119804,0.438965,0.004655,0.3792107450544952,183.06222180558999,3.062221805589985,20.972983154380458,20.972983154380458,23.757784504938282,23.757784504938282,0.451914000880047,0.451914000880047,0.8618883753788722,0.19432550351643663,0.15654884621147763,289.1601527150832,45.26768827788095,0.6774790678811173,
31,15,1.537994,0.289942,,,,,,,,,,,,,,,,,nan_exist
32,15,1.203421,0.204245,0.003022,0.246181497648697,5.020186594927044,185.02018659492705,2.2808569869452993,2.2808569869452993,0.8434119057584918,0.8434119057584918,0.14752028335263637,0.14752028335263637,-0.08634657147111113,0.04569854788242018,0.004224043440311814,169.25324896648408,0.7149330760483394,0.4681619885845437,
33,15,1.18876,0.20049,0.004663,0.3798624498795083,11.018800818751352,191.01880081875134,5.8459692019316645,5.8459692019316645,2.411607606995465,2.411607606995465,0.16457360703342605,0.16457360703342605,0.1980907241417893,0.07814316099864997,0.02257646120327688,170.15274368707674,3.841446816482403,0.4619758246405398,
34,15,1.360773,0.244549,,,,,,,,,,,,,,,,,nan_exist
35,15,1.791954,0.354991,0.006026,0.4908966594411145,5.020186594927044,185.02018659492705,20.58656457778216,20.58656457778216,18.595320753748332,18.595320753748332,0.36035442622139807,0.36035442622139807,0.8278725400449233,0.18683121828389485,0.1478432928067685,239.17041373553906,35.359741508619265,0.5661407561858883,
36,15,2.109062,0.436214,,,,,,,,,,,,,,,,,nan_exist
37,15,1.896253,0.381706,,,,,,,,,,,,,,,,,nan_exist
38,15,1.862752,0.373125,0.004428,0.3607186206447486,181.0626837309819,1.0626837309818882,22.5033601011377,22.5033601011377,26.032144926537594,26.032144926537594,0.46150100314167947,0.46150100314167947,0.9215615312118752,0.21288109426730503,0.18354611155002437,271.9220144954313,49.91022840548578,0.6166994058054043,
39,15,1.978489,0.402769,0.004909,0.399902373248661,183.06222180558999,3.062221805589985,20.92555126903996,20.92555126903996,33.89891578733659,33.89891578733659,0.6462773952027234,0.6462773952027234,0.9246076375306908,0.27469406193558166,0.22335143758683884,292.1856519510963,65.2600854055251,0.63034879595992,
40,15,2.020414,0.413508,,,,,,,,,,,,,,,,,nan_exist
41,15,2.05626,0.42269,0.003583,0.2918822985027403,183.06222180558999,3.062221805589985,18.37153190264644,18.37153190264644,39.23965481210851,39.23965481210851,0.8520986413034286,0.8520986413034286,0.9488987643671705,0.3298821765400137,0.24124778997041932,312.8831727057561,75.48237393419669,0.6594466632543318,
42,15,2.128922,0.441301,,,,,,,,,,,,,,,,,nan_exist
43,15,1.976305,0.40221,0.00359,0.2924525402246268,181.0626837309819,1.0626837309818882,17.45050566737183,17.45050566737183,33.79162103414773,33.79162103414773,0.7725223905132966,0.7725223905132966,0.9638272624190161,0.3232063428833383,0.22653509125273374,286.1125102552147,64.81452361921379,0.6147166295444471,
44,15,1.859148,0.372201,,,,,,,,,,,,,,,,,nan_exist
45,15,1.52914,0.287674,0.002981,0.2428415104205049,178.97999908583176,358.97999908583176,21.180442372156918,21.180442372156918,19.87033251949279,19.87033251949279,0.3742658263871728,0.3742658263871728,0.8946587690062515,0.23660681894321844,0.19359179971954846,196.8689447577603,38.11221332454318,0.4409909206478253,
46,15,1.224682,0.209691,0.002232,0.1818256461786538,178.97999908583176,358.97999908583176,23.574063180747977,23.574063180747977,13.548734154312047,13.548734154312047,0.22928431380841519,0.22928431380841519,0.8234105732961187,0.17873394018946295,0.16017409883597838,161.61153903010177,25.8859826256421,0.37701543445683244,
47,15,1.226848,0.210245,0.002934,0.2390127445735529,176.98046101122364,356.9804610112236,24.133961611689838,24.133961611689838,13.915867018933175,13.915867018933175,0.23003383413054035,0.23003383413054035,0.8445630587886819,0.17802091422969554,0.16328305587209932,163.0185495029382,26.61816692667685,0.378889951600726,
48,15,1.23443,0.212187,0.002902,0.2364059252735005,174.98092293661554,354.98092293661557,27.25852424147846,27.25852424147846,11.16066254973492,11.16066254973492,0.16334193769767422,0.16334193769767422,0.7537570383047186,0.12733468466275033,0.13122802302310022,161.70449295746693,21.220160924761217,0.39023425564640474,
49,15,1.153241,0.191392,0.001669,0.1359619191183571,176.98046101122364,356.9804610112236,30.722811917653775,30.722811917653775,10.404156641941507,10.404156641941507,0.13510019810409438,0.13510019810409438,0.7172321255539337,0.10804850506812282,0.12799130854825572,154.62548999421477,19.79071879927477,0.37454103109705555,
50,15,1.021343,0.157608,0.000889,0.0724206986795803,176.98046101122364,356.9804610112236,29.57627755341573,29.57627755341573,8.988064674973304,8.988064674973304,0.12123631891651969,0.12123631891651969,0.6975290268088186,0.10860714016503786,0.12251286925642849,139.22271924165648,17.05657479997751,0.33935040122688603,
51,15,1.0979,0.177217,0.002939,0.2394200600891861,178.97999908583176,358.97999908583176,28.535509963540704,28.535509963540704,10.826596956626107,10.826596956626107,0.1513618394898909,0.1513618394898909,0.7277064807479083,0.1299162431124168,0.141332533626865,146.1372484019121,20.653947573900766,0.34856472452225373,
52,15,1.203858,0.204357,0.003539,0.2882979219651683,172.98138486200742,352.9813848620074,2.331995059729586,2.331995059729586,2.1975288208876065,2.1975288208876065,0.3759386862313646,0.3759386862313646,-0.1169720328583832,0.14352504628696988,0.026151451361400603,138.8223595397549,3.630406183378767,0.3755332037677115,
53,15,1.241752,0.214063,0.003338,0.2719238382367143,174.98092293661554,354.98092293661557,19.913051219737,19.913051219737,14.892437174942227,14.892437174942227,0.29835823660302874,0.29835823660302874,0.870818123603785,0.22988538400313338,0.17803281269123764,159.95633328804698,28.477475923048047,0.3652190482361081,
54,15,1.293745,0.22738,0.005589,0.4552972833747742,174.98092293661554,354.98092293661557,16.271480991867076,16.271480991867076,16.50772319261789,16.50772319261789,0.4047344392308404,0.4047344392308404,0.9105981710942745,0.29130991505387854,0.19274832890108187,163.48923954966676,31.51227771650693,0.3666026717587773,
55,15,1.348697,0.241456,0.00559,0.4553787464779008,174.98092293661554,354.98092293661557,15.339506882193689,15.339506882193689,17.940099317407803,17.940099317407803,0.46657719751231863,0.46657719751231863,0.8833958172130559,0.32529836437605186,0.2064443104730741,165.9831311502909,34.26627306048363,0.3658801613605757,
56,15,1.370079,0.246932,0.003871,0.3153436722032118,172.98138486200742,352.9813848620074,16.07614814893772,16.07614814893772,18.8445529803982,18.8445529803982,0.4676424271222233,0.4676424271222233,0.8763020700797544,0.3270739564505589,0.21535164509116592,167.67927638555207,36.11000801732493,0.36547018991174207,
57,15,1.249612,0.216076,0.00355,0.2891940160995613,172.98138486200742,352.9813848620074,15.170379682505535,15.170379682505535,17.059871391418934,17.059871391418934,0.4486310915537857,0.4486310915537857,0.8782979764016331,0.3351268089866108,0.2113100065901268,154.4599061116953,32.6389237783727,0.33839161759256275,
58,15,1.253993,0.217198,0.003156,0.2570975534676664,172.98138486200742,352.9813848620074,17.68907189843247,17.68907189843247,16.57581818058755,16.57581818058755,0.3738350289066959,0.3738350289066959,0.8693758460564969,0.2866836323162242,0.20268201254900553,156.73720819469924,31.767812798214123,0.34713720943468085,
0,16,0.452866,0.011999,,,,,,,,,,,,,,,,,nan_exist
1,16,0.487125,0.020774,,,,,,,,,,,,,,,,,nan_exist
2,16,0.448389,0.010852,,,,,,,,,,,,,,,,,nan_exist
3,16,0.428558,0.005773,,,,,,,,,,,,,,,,,nan_exist
4,16,0.428826,0.005841,,,,,,,,,,,,,,,,,nan_exist
5,16,0.430491,0.006268,,,,,,,,,,,,,,,,,nan_exist
6,16,0.427168,0.005417,,,,,,,,,,,,,,,,,nan_exist
7,16,0.433686,0.007086,,,,,,,,,,,,,,,,,nan_exist
8,16,0.440644,0.008868,,,,,,,,,,,,,,,,,nan_exist
9,16,0.473221,0.017212,,,,,,,,,,,,,,,,,nan_exist
10,16,0.559404,0.039287,,,,,,,,,,,,,,,,,nan_exist
11,16,0.575822,0.043493,,,,,,,,,,,,,,,,,nan_exist
12,16,0.914882,0.130339,0.000133,0.0108345927158427,313.0321966551165,133.03219665511648,18.88602560016137,18.88602560016137,7.049985027879881,7.049985027879881,0.14892159755381917,0.14892159755381917,0.668255508209536,0.14079524000688504,0.10381174126728604,129.48316969672925,13.441873311024949,0.32233693440473415,
13,16,1.687495,0.328235,,,,,,,,,,,,,,,,,nan_exist
14,16,2.360185,0.500536,,,,,,,,,,,,,,,,,nan_exist
15,16,2.957182,0.65345,0.00153,0.1246385477837545,343.02526777423793,163.02526777423793,25.54392053004071,25.54392053004071,31.705440430374967,31.705440430374967,0.49517225406140164,0.49517225406140164,0.2798860912668971,0.17236946533011216,0.16780340537334554,363.15762402755115,60.93908599911617,0.8394959389678749,
16,16,3.318687,0.746045,,,,,,,,,,,,,,,,,nan_exist
17,16,3.491882,0.790407,,,,,,,,,,,,,,,,,nan_exist
18,16,4.063416,0.936799,0.013833,1.0,341.0257296996299,161.0257296996299,26.002984278473004,26.002984278473004,50.92329753464279,50.92329753464279,0.7812740347979802,0.7812740347979802,0.5162280058687505,0.20109305664076838,0.20055437407260499,490.99145240628474,98.47048341234165,1.0903360249831753,
19,16,4.506722,1.0,0.017861,1.0,11.018800818751352,191.01880081875134,17.957212183024676,17.957212183024676,49.57746184055583,49.57746184055583,1.1014262949949114,1.1014262949949114,0.5990355737648436,0.2491237364795385,0.17778514074262491,533.7526784229171,94.89329505517134,1.2190538426881827,
20,16,4.845881,1.0,,,,,,,,,,,,,,,,,nan_exist
21,16,4.584009,1.0,,,,,,,,,,,,,,,,,nan_exist
22,16,4.418683,1.0,,,,,,,,,,,,,,,,,nan_exist
23,16,4.470538,1.0,0.011637,0.9479861310846748,7.019724669535155,187.01972466953515,2.9717129874582526,2.9717129874582526,8.254064109648812,8.254064109648812,1.1080798086424146,1.1080798086424146,-0.22744663809305066,0.13258845409324277,0.027495762500165243,496.5808181418606,13.653868237766346,1.3414637497335953,
24,16,3.95283,0.908474,,,,,,,,,,,,,,,,,nan_exist
25,16,3.635899,0.827295,0.007053,0.5745592663521708,15.017876967967549,195.01787696796754,7.292009310606434,7.292009310606434,9.446614774753877,9.446614774753877,0.5168196967100089,0.5168196967100089,0.29282095567682953,0.09196610512763455,0.032235493624985,498.9263820139457,16.08313820674738,1.3412312327977731,
26,16,3.700966,0.843962,0.007255,0.5910148131837515,17.01741504257566,197.01741504257566,8.789831002329139,8.789831002329139,15.716246712833192,15.716246712833192,0.7133101081588253,0.7133101081588253,0.6428536696525586,0.13347755064284786,0.05572979410836298,511.83473013352693,28.524444127850984,1.3425285722379887,
27,16,3.577639,0.812373,,,,,,,,,,,,,,,,,nan_exist
