x,y,total SAXS intensity,total_SAXS_norm_0_1,area under third order curve,collagen_third_norm_0_1,percentage_above_baseline,max_recorded_intensity,firstmoment,D_period,secondmoment,thirdmoment,skewness,q0,deltaq0,wMu,firstmoment_lu,secondmoment_lu,thirdmoment_lu,skewness_lu,D_period_lu,peak_width,wp,peak_amplitude,fibril_radius
6,17,2.125516,0.601278,0.003236,0.484766748461827,94.8036581787359,0.3087304910048281,0.290569,64.87118695228588,0.0845,0.024564,-1.091081,0.29,0.005875,0.0691836734693877,0.290573,0.0845,0.024565,0.009435,64.99846869496125,0.005875,0.02006326530612243,1,132.91289458515593
7,17,1.998018,0.557221,0.002842,0.42574385016332267,93.57411171024258,0.25564507412225446,0.290115,64.97270365730404,0.0842,0.024449,-0.652993,0.289,0.005875,0.0928571428571428,0.290118,0.0842,0.024451,0.055376,65.22337689113758,0.005875,0.02683571428571427,1,99.37006476798871
8,17,1.785191,0.483677,0.00232,0.34754600013332465,91.83324635240258,0.1511741735482146,0.289609,65.08622287822118,0.0839,0.024333,-0.259952,0.288,0.00625,0.1106122448979591,0.289608,0.0839,0.024329,0.120251,65.44984694978736,0.00625,0.03185632653061222,1,83.70917042503766
9,17,1.644059,0.434908,0.002187,0.32762202684981945,93.55977181646064,0.1678656366865705,0.291725,64.61412604863744,0.0852,0.024869,-0.646438,0.291,0.008125,0.0810204081632652,0.291725,0.0852,0.024886,0.008264,64.77510625958337,0.008125,0.02357693877551017,1,113.10487303112421
10,17,1.64534,0.435351,0.001676,0.25107202423424657,88.49781420570896,0.146784483552711,0.293547,64.21307634395431,0.0862,0.02534,-1.082594,0.289,0.00475,0.1816326530612245,0.293547,0.0862,0.025351,1.370734,65.22337689113758,0.00475,0.052491836734693875,1,50.80154996565712
11,17,1.632656,0.430968,0.000764,0.11445049314735346,71.68967859400036,0.11002860879915755,0.290605,64.86315074255006,0.0845,0.024577,-1.366448,0.29,0.005125,0.0691836734693877,0.290601,0.0845,0.024565,0.01499,64.99846869496125,0.005125,0.02006326530612243,1,132.91289458515593
12,17,1.983376,0.552161,0.002066,0.30949570529114173,87.51388405657936,0.24337697239764777,0.290393,64.91050377088553,0.0844,0.024515,-0.904762,0.29,0.00475,0.0573469387755102,0.290398,0.0844,0.02451,0.00598,64.99846869496125,0.00475,0.016630612244897956,1,160.34687282693176
13,17,2.397388,0.695225,0.000122,0.018276125869080003,55.13442641521584,0.06798548749244526,0.286455,65.80285183201116,0.0821,0.023558,0.02216,0.286,0.008125,0.0691836734693877,0.286452,0.0821,0.023562,0.002617,65.90753818719845,0.008125,0.01978653061224488,1,134.77181618774551
14,17,2.38754,0.691822,0.0,1e-09,24.951941104258125,0.0710342998003819,0.276001,68.29524502280339,0.0762,0.021028,0.527657,0.275,0.002125,0.086938775510204,0.276015,0.0762,0.021034,0.49084,68.54383971468638,0.002125,0.023908163265306103,1,111.53791435481584
15,17,2.486999,0.726191,0.001331,0.19938953714545476,83.01584596223572,0.11241887954524632,0.290759,64.82879608727076,0.0846,0.024641,-0.866261,0.285,0.0025,0.2053061224489795,0.290759,0.0846,0.024643,2.287163,66.13879270715356,0.0025,0.05851224489795915,1,45.574506179298496
16,17,2.304311,0.663062,0.00077,0.11534931900976722,70.25997487731063,0.08348181222700823,0.287721,65.51331297172871,0.0829,0.02388,-0.295771,0.283,0.0055,0.1875510204081632,0.287715,0.0829,0.023882,1.205851,66.60620466974827,0.0055,0.05307693877551018,1,50.241531033757965
17,17,2.14179,0.606902,0.000605,0.09063160779338854,65.39938069266368,0.0902081810737605,0.285028,66.13229549917466,0.0813,0.023214,1.000205,0.281,0.007375,0.1757142857142857,0.285029,0.0813,0.023231,0.616949,67.08027018341195,0.007375,0.04937571428571429,1,54.00765751429756
18,17,1.933638,0.534974,0.0,1e-09,44.52544239496584,0.07111509047179831,0.282053,66.82983666735953,0.0796,0.022499,0.008577,0.282,0.008125,0.0455102040816326,0.282058,0.0796,0.022495,6.4e-05,66.84239688488923,0.008125,0.012833877551020393,1,207.78339641043604
19,17,1.98088,0.551299,0.0,1e-09,44.088242187595085,0.047262959414087646,0.284092,66.35018205911732,0.0808,0.022988,-0.191594,0.28,0.0055,0.1757142857142857,0.284095,0.0808,0.022984,1.011263,67.31984257692413,0.0055,0.0492,1,54.20054200542005
20,17,1.846995,0.505034,0.0,1e-09,28.501899130708686,0.027929682044952386,0.279831,67.36049944980634,0.0784,0.021976,1.865323,0.274,0.004,0.2112244897959183,0.279815,0.0784,0.021978,1.886244,68.79399971364509,0.004,0.05787551020408162,1,46.0759077071359
21,17,1.248859,0.298345,0.000449,0.0672621353706305,83.3110465309149,0.04341793356241164,0.285207,66.09078992289375,0.0814,0.023235,-0.214973,0.281,0.001375,0.1757142857142857,0.285206,0.0814,0.023231,2.466602,67.08027018341195,0.001375,0.04937571428571429,1,54.00765751429756
22,17,1.001844,0.212988,0.001215,0.18201223713878856,89.0521285612156,0.08374864193436515,0.287766,65.50306819269392,0.0829,0.023872,0.273985,0.286,0.006625,0.1165306122448979,0.287766,0.0829,0.023873,0.131805,65.90753818719845,0.006625,0.03332775510204079,1,80.0133899958769
23,17,1.276476,0.307889,0.001089,0.16313689402809936,87.58764819573813,0.09441373623832772,0.288324,65.37629861384677,0.0832,0.024007,-0.270938,0.288,0.006625,0.0573469387755102,0.288321,0.0832,0.024006,0.001665,65.44984694978736,0.006625,0.016515918367346935,1,161.46039277711878
24,17,1.487469,0.380798,0.0,1e-09,5.242536312484816,0.030523742172770874,0.275871,68.32742811509279,0.0761,0.020996,-0.024431,0.275,0.0025,0.0810204081632652,0.275874,0.0761,0.021002,0.247663,68.54383971468638,0.0025,0.02228061224489793,1,119.68552018929867
25,17,1.467474,0.373889,3.2e-05,0.004793737932873444,52.22696636620021,0.03145763522181322,0.284169,66.33220344773272,0.0808,0.023007,-0.066516,0.28,0.002875,0.1757142857142857,0.284169,0.0808,0.022984,1.925014,67.31984257692413,0.002875,0.0492,1,54.20054200542005
26,17,1.41677,0.356368,0.0,1e-09,42.4719659426589,0.04245701089684473,0.28317,66.56621789574729,0.0802,0.022756,-0.130045,0.282,0.007375,0.0987755102040816,0.283173,0.0802,0.022756,0.03597,66.84239688488923,0.007375,0.027854693877551007,1,95.73491198249422
27,17,1.271909,0.30631,0.000161,0.024118493974769513,59.45715259946083,0.05165314380597574,0.284762,66.1940705625707,0.0811,0.023135,-0.504762,0.283,0.00625,0.1165306122448979,0.284761,0.0811,0.02313,0.150501,66.60620466974827,0.00625,0.0329781632653061,1,80.86158847639857
28,17,1.132581,0.258165,0.000127,0.019025147421091477,57.494803253968406,0.04820973268221884,0.291231,64.72372763043343,0.0849,0.024762,-0.812624,0.291,0.0085,0.0573469387755102,0.29123,0.0849,0.024764,0.000544,64.77510625958337,0.0085,0.016687959183673468,1,159.79585264539588
29,17,1.175363,0.272948,0.002041,0.3057505975310843,95.39970346396048,0.1977775089821423,0.290622,64.85935655779245,0.0845,0.024577,-0.416452,0.29,0.004375,0.0691836734693877,0.290626,0.0845,0.024565,0.024983,64.99846869496125,0.004375,0.02006326530612243,1,132.91289458515593
30,17,1.382518,0.344532,0.001943,0.2910697751116594,96.06030863363621,0.22515551441482207,0.290578,64.8691777131743,0.0845,0.024559,-1.040323,0.29,0.005875,0.0691836734693877,0.290573,0.0845,0.024565,0.009435,64.99846869496125,0.005875,0.02006326530612243,1,132.91289458515593
31,17,1.623744,0.427889,0.003266,0.4892608777738958,93.79681512997313,0.37489375186755747,0.291292,64.71017371413825,0.0849,0.024742,-0.53,0.291,0.005125,0.0514285714285714,0.291294,0.0849,0.02474,0.002257,64.77510625958337,0.005125,0.014965714285714277,1,178.1850579101439
32,17,1.770679,0.478663,0.002927,0.43847721654751776,94.38586218060362,0.34044502189862547,0.288773,65.27464798142056,0.0834,0.0241,-0.893882,0.288,0.00325,0.0751020408163265,0.288772,0.0834,0.024091,0.094815,65.44984694978736,0.00325,0.02162938775510203,1,123.28904991948475
33,17,1.987849,0.553707,0.00171,0.2561653707879246,83.95818163256371,0.2559111224310766,0.289123,65.19562927037543,0.0836,0.024191,-1.278969,0.289,0.0055,0.0395918367346938,0.289122,0.0836,0.024194,0.000245,65.22337689113758,0.0055,0.011442040816326507,1,233.0586570589429
34,17,2.233109,0.638458,0.003343,0.5007958096748726,92.17760229698725,0.41580256540349625,0.289679,65.07049500149738,0.0839,0.024325,-1.105002,0.288,0.004375,0.1106122448979591,0.289675,0.0839,0.024329,0.305677,65.44984694978736,0.004375,0.03185632653061222,1,83.70917042503766
35,17,2.620719,0.772398,0.005771,0.8645206753316451,96.98413271268753,0.670232248178138,0.290091,64.97807902188885,0.0842,0.024433,-0.16908,0.288,0.00325,0.1224489795918367,0.290091,0.0842,0.024429,0.834668,65.44984694978736,0.00325,0.03526530612244897,1,75.61728395061729
36,17,2.891712,0.866041,0.007048,1.0,97.73652710758638,0.8405091346142399,0.29028,64.93577208742855,0.0843,0.024479,0.227555,0.289,0.005875,0.0987755102040816,0.290279,0.0843,0.024493,0.078476,65.22337689113758,0.005875,0.02854612244897958,1,93.4160732839563
37,17,3.207419,0.975135,0.0066,0.9887084486551477,96.98927854373919,0.7805718114952693,0.289874,65.02672168438272,0.0841,0.024379,-0.059131,0.288,0.004,0.1165306122448979,0.289875,0.0841,0.024378,0.469252,65.44984694978736,0.004,0.033560816326530594,1,79.45774145423886
38,17,3.237184,0.985421,0.008985,1.0,96.40144097742133,1.1555755400619572,0.289656,65.07566189389743,0.0839,0.024317,-1.365445,0.289,0.002875,0.0691836734693877,0.28966,0.0839,0.024311,0.086483,65.22337689113758,0.002875,0.01999408163265304,1,133.37280079479314
39,17,3.415493,1.0,0.008922,1.0,96.28864688393327,1.1230587323682464,0.289575,65.09386487624539,0.0839,0.024298,-0.892069,0.289,0.005875,0.0691836734693877,0.28957,0.0839,0.024311,0.009322,65.22337689113758,0.005875,0.01999408163265304,1,133.37280079479314
40,17,3.372625,1.0,0.006395,0.9579985650226771,93.48934280016384,0.7806057819488208,0.290262,64.93979894556902,0.0843,0.024474,-1.236773,0.29,0.00325,0.0455102040816326,0.290264,0.0843,0.024465,0.005043,64.99846869496125,0.00325,0.013197959183673454,1,202.05144064738954
41,17,2.947768,0.885411,0.000196,0.02936164483884984,54.27936408472291,0.1500906107234834,0.287079,65.65982158757262,0.0825,0.023713,-0.889895,0.284,0.00625,0.1520408163265306,0.287077,0.0825,0.023709,0.512647,66.37167578006606,0.00625,0.043179591836734685,1,61.75757002867317
42,17,1.882019,0.517137,0.0,1e-09,48.35357247870931,0.05627306300969437,0.280389,67.22644583610183,0.0786,0.022061,1.754292,0.277,0.0025,0.1579591836734694,0.280351,0.0786,0.022059,1.852288,68.04893834490527,0.0025,0.04375469387755103,1,60.94584215648776
43,17,0.912039,0.181955,8.4e-05,0.012583562073792789,64.97504710112624,0.018934881277921534,0.287826,65.48941347042573,0.0829,0.023904,-0.074122,0.287,0.0085,0.086938775510204,0.287828,0.0829,0.023909,0.010547,65.67789519699916,0.0085,0.024951428571428545,1,106.87430817970161
44,17,0.521643,0.047052,0.0,1e-09,10.701225019226772,0.01491029452877446,0.276698,68.12320985890307,0.0766,0.021186,0.074226,0.276,0.00475,0.0751020408163265,0.276693,0.0766,0.021203,0.026869,68.29549246934332,0.00475,0.020728163265306115,1,128.64944339424494
45,17,0.49707,0.038561,0.0,1e-09,37.76648716252391,0.025316586573843947,0.288822,65.26357383280622,0.0835,0.024165,-0.161252,0.285,0.007375,0.1697959183673469,0.288815,0.0835,0.024164,0.559788,66.13879270715356,0.007375,0.04839183673469386,1,55.10571300044985
46,17,0.55814,0.059664,4.9e-05,0.00734041120971246,57.3111517322167,0.02096028463283589,0.289027,65.21728392689528,0.0836,0.024216,-0.791932,0.283,0.00325,0.2112244897959183,0.289028,0.0836,0.024215,2.122983,66.60620466974827,0.00325,0.059776530612244874,1,44.61059615461215
47,17,0.536553,0.052204,0.0,1e-09,24.036323699089845,0.022136616671153464,0.279114,67.53353798640971,0.0779,0.021756,2.54208,0.275,0.001375,0.1757142857142857,0.279117,0.0779,0.021774,2.458417,68.54383971468638,0.001375,0.04832142857142858,1,55.18600640551859
48,17,0.764109,0.130837,2.5e-05,0.003745107760057378,52.645399989025584,0.025457079361970836,0.284546,66.24431874473285,0.081,0.023088,-0.419954,0.281,0.00625,0.1638775510204081,0.284544,0.081,0.023093,0.662151,67.08027018341195,0.00625,0.04604959183673468,1,57.90858420897909
49,17,0.548758,0.056422,0.000245,0.0367020560485623,76.63201674902969,0.026711151446871972,0.289054,65.21119210091803,0.0836,0.024224,0.083679,0.287,0.008875,0.1283673469387755,0.289059,0.0836,0.024229,0.095996,65.67789519699916,0.008875,0.03684142857142857,1,72.38228185143538
50,17,0.509903,0.042995,0.000262,0.03924872932540132,88.6622315450595,0.0219047338382391,0.291468,64.67109913108389,0.085,0.024818,-0.987446,0.291,0.008125,0.0691836734693877,0.291468,0.085,0.02482,0.002814,64.77510625958337,0.008125,0.020132448979591818,1,132.4561492429389
51,17,0.539895,0.053359,0.000292,0.04374285863747017,77.99235255420865,0.029310334498039325,0.286629,65.7629057825229,0.0822,0.023587,0.32913,0.284,0.005875,0.140204081632653,0.28662,0.0822,0.023588,0.422459,66.37167578006606,0.005875,0.039817959183673445,1,66.97145512570819
52,17,0.459233,0.025486,0.0,1e-09,19.566850764945496,0.020788841339030417,0.280245,67.26098921136419,0.0786,0.022045,2.775692,0.275,0.001375,0.1993877551020408,0.280264,0.0786,0.022061,2.506582,68.54383971468638,0.001375,0.05483163265306122,1,48.633727241710865
0,18,1.504104,0.386546,0.000467,0.06995861295787181,75.07507358873751,0.07572660192475045,0.290011,64.9960033293177,0.0842,0.024446,-0.522857,0.289,0.008125,0.0928571428571428,0.29001,0.0842,0.024451,0.019348,65.22337689113758,0.008125,0.02683571428571427,1,99.37006476798871
1,18,1.611374,0.423614,0.000239,0.03580323018614853,59.811032254270614,0.0894393870071406,0.288255,65.3919478293135,0.0831,0.024002,-1.044026,0.287,0.00625,0.0987755102040816,0.288253,0.0831,0.023988,0.063874,65.67789519699916,0.00625,0.028348571428571417,1,94.0670563730431
2,18,1.834191,0.50061,0.00267,0.39997750877412797,95.83663832812474,0.252924046842975,0.291644,64.63207170913428,0.0851,0.024837,-0.972539,0.29,0.0055,0.1106122448979591,0.29165,0.0851,0.024839,0.174202,64.99846869496125,0.0055,0.032077551020408136,1,83.1318658014167
3,18,2.050689,0.575422,0.002039,0.3054509889102797,91.4185257944892,0.20180937184439207,0.292075,64.53669749735089,0.0854,0.024954,-1.294424,0.292,0.006625,0.0395918367346938,0.292078,0.0854,0.024956,8.8e-05,64.55327370389986,0.006625,0.011560816326530589,1,230.664218801488
4,18,1.900834,0.523638,0.002871,0.4300881751649892,94.97110239158405,0.2843608301166589,0.291313,64.70550892524109,0.0849,0.024751,-0.682187,0.29,0.005125,0.0987755102040816,0.291312,0.0849,0.024748,0.117435,64.99846869496125,0.005125,0.028644897959183662,1,93.09394889332196
5,18,1.7747,0.480052,0.002296,0.34395069668366957,93.44066884457027,0.22147204555306343,0.291299,64.70861870977504,0.0849,0.024753,-0.872305,0.29,0.0055,0.0987755102040816,0.291299,0.0849,0.024748,0.096085,64.99846869496125,0.0055,0.028644897959183662,1,93.09394889332196
6,18,1.982461,0.551845,0.002065,0.3093459009807394,90.07295097342376,0.18989144963777083,0.291597,64.64248919412326,0.0851,0.02484,-0.885645,0.29,0.006625,0.1106122448979591,0.291604,0.0851,0.024839,0.103826,64.99846869496125,0.006625,0.032077551020408136,1,83.1318658014167
7,18,2.026009,0.566893,0.003299,0.4942044200171715,95.7283870159417,0.29679974082103877,0.290881,64.80160588535779,0.0846,0.024642,-0.841344,0.291,0.005875,0.01,0.290882,0.0846,0.024642,0.0,64.77510625958337,0.005875,0.00291,1,916.3802978235968
8,18,1.830929,0.499482,0.002683,0.4019249648093578,94.99866424385088,0.21114312349239928,0.290578,64.8691777131743,0.0845,0.024581,-0.441839,0.289,0.007,0.1106122448979591,0.290581,0.0845,0.024583,0.087492,65.22337689113758,0.007,0.03196693877551018,1,83.4195193163005
9,18,1.71095,0.458023,0.002339,0.3503922820309682,92.01885164266037,0.18620002990797868,0.288367,65.36654999198508,0.0832,0.024011,-0.462127,0.288,0.0055,0.0573469387755102,0.288368,0.0832,0.024006,0.00345,65.44984694978736,0.0055,0.016515918367346935,1,161.46039277711878
10,18,1.723692,0.462426,0.002583,0.38694453376912824,92.90255949482628,0.16536535886018777,0.290597,64.8649363948656,0.0845,0.024578,-0.395058,0.289,0.006625,0.1106122448979591,0.290598,0.0845,0.024583,0.102794,65.22337689113758,0.006625,0.03196693877551018,1,83.4195193163005
11,18,1.681918,0.447991,0.000673,0.1008183009007446,69.43443889178305,0.14928049312138625,0.289429,65.12670092333097,0.0838,0.024278,-1.431246,0.286,0.004,0.1579591836734694,0.289429,0.0838,0.02428,1.227385,65.90753818719845,0.004,0.045176326530612244,1,59.02796600471019
12,18,1.974681,0.549156,0.001154,0.17287417420424855,88.85391785742718,0.131478664474729,0.290961,64.78378862300707,0.0847,0.024671,-1.067205,0.291,0.006625,0.0277551020408163,0.29096,0.0847,0.02467,0.0,64.77510625958337,0.006625,0.008076734693877543,1,330.1664308335021
13,18,2.307783,0.664262,0.00172,0.2576634138919476,82.84643868033407,0.1402998541069893,0.292644,64.41121609033077,0.0857,0.025113,-1.077427,0.29,0.006625,0.140204081632653,0.292649,0.0857,0.025115,0.336351,64.99846869496125,0.006625,0.040659183673469365,1,65.5858388127625
14,18,2.215099,0.632234,0.000833,0.12478699056511182,78.72330211499313,0.09106564294828967,0.288075,65.43280715625707,0.083,0.023956,-0.489234,0.285,0.006625,0.1520408163265306,0.288073,0.083,0.023961,0.456124,66.13879270715356,0.006625,0.04333163265306122,1,61.540876800502375
15,18,2.352692,0.67978,0.000849,0.12718385953154857,73.19833575729864,0.09914774175089036,0.286135,65.87644266356357,0.0819,0.023461,-0.009925,0.283,0.004375,0.1520408163265306,0.286133,0.0819,0.02346,0.96931,66.60620466974827,0.004375,0.04302755102040816,1,61.975794657749745
16,18,2.296249,0.660276,0.000487,0.07295469916591772,64.6095634698254,0.10130291263875568,0.285481,66.02735706242714,0.0816,0.023314,0.044382,0.285,0.007375,0.0691836734693877,0.28549,0.0816,0.023316,0.003827,66.13879270715356,0.007375,0.01971734693877549,1,135.24469975331655
17,18,2.206308,0.629196,0.0,1e-09,49.91823978228206,0.06799917275796385,0.281854,66.87702115825483,0.0795,0.022411,0.336404,0.281,0.004,0.0810204081632652,0.28186,0.0795,0.022407,0.074083,67.08027018341195,0.004,0.02276673469387752,1,117.12995748063038
18,18,2.006256,0.560067,0.001941,0.2907701664908548,90.4794605347976,0.12461347802419587,0.290557,64.87386613139162,0.0845,0.024587,-0.461176,0.289,0.007375,0.1106122448979591,0.290562,0.0845,0.024583,0.074845,65.22337689113758,0.007375,0.03196693877551018,1,83.4195193163005
19,18,1.998732,0.557467,0.000163,0.024418102595574104,55.784010990511625,0.06859551500743333,0.282517,66.72007674419153,0.0798,0.02257,0.144742,0.282,0.003625,0.0632653061224489,0.282516,0.0798,0.022561,0.024241,66.84239688488923,0.003625,0.01784081632653059,1,149.4699916113782
20,18,1.761758,0.47558,0.0,1e-09,26.063230925966387,0.03511821557436212,0.276283,68.22553657495669,0.0763,0.021098,1.209364,0.274,0.0025,0.1283673469387755,0.276199,0.0763,0.021083,1.28653,68.79399971364509,0.0025,0.03517265306122449,1,75.81647770570055
21,18,1.165069,0.269391,0.000426,0.06381663623137772,66.2397354306488,0.07115457213226906,0.286176,65.86700464587793,0.0819,0.023481,0.360768,0.284,0.005875,0.1283673469387755,0.286184,0.0819,0.023477,0.286672,66.37167578006606,0.005875,0.03645632653061224,1,73.14688342028856
22,18,1.196816,0.280362,0.0,1e-09,42.00231944493766,0.053187341837304336,0.284094,66.34971495891767,0.0808,0.023017,0.065442,0.283,0.008875,0.0987755102040816,0.284093,0.0808,0.022999,0.019496,66.60620466974827,0.008875,0.02795346938775509,1,95.39662607442888
23,18,1.515645,0.390534,0.000565,0.08463943537729673,81.8803105484868,0.05416770435477636,0.285563,66.00839717168806,0.0816,0.023338,0.47308,0.283,0.007,0.140204081632653,0.285561,0.0816,0.02334,0.277295,66.60620466974827,0.007,0.039677755102040795,1,67.20810337703577
24,18,1.734405,0.466128,0.0,1e-09,29.929602266766526,0.06337785535263363,0.279993,67.32152561506452,0.0784,0.021963,1.984271,0.278,0.001375,0.1224489795918367,0.280046,0.0784,0.021971,2.015294,67.80415799114661,0.001375,0.03404081632653061,1,78.33733013589129
25,18,1.646659,0.435807,0.001124,0.1683800448921797,86.63737939432421,0.0997798250706925,0.288597,65.31445552635253,0.0833,0.024085,-0.324518,0.287,0.00625,0.1106122448979591,0.288601,0.0833,0.024076,0.119072,65.67789519699916,0.00625,0.03174571428571426,1,84.00084000840015
26,18,1.491061,0.382039,0.0,1e-09,31.14055261048813,0.04314445461238203,0.285965,65.91560478218928,0.0818,0.023446,-0.205137,0.284,0.00625,0.1224489795918367,0.285964,0.0818,0.023425,0.195287,66.37167578006606,0.00625,0.03477551020408162,1,76.68231611893586
27,18,1.260103,0.30223,2.3e-05,0.0034454991392527876,52.02533423418627,0.029799243166818812,0.28863,65.30698791372609,0.0834,0.024118,-0.313506,0.287,0.00925,0.1165306122448979,0.288631,0.0834,0.024125,0.048652,65.67789519699916,0.00925,0.0334442857142857,1,79.73459769623969
28,18,1.228611,0.291348,0.001221,0.18291106300120233,89.16935848400611,0.11422067293300908,0.289155,65.18841424681835,0.0836,0.024202,-0.651349,0.288,0.00475,0.0928571428571428,0.289154,0.0836,0.024198,0.102457,65.44984694978736,0.00475,0.026742857142857127,1,99.71509971509977
29,18,1.316831,0.321833,0.001778,0.2663520638952807,93.29413314775798,0.19168383019372692,0.289025,65.21773521854082,0.0836,0.024167,-0.518392,0.288,0.004,0.086938775510204,0.289026,0.0836,0.02416,0.116565,65.44984694978736,0.004,0.02503836734693875,1,106.50321683185543
30,18,1.493217,0.382784,0.002297,0.34410050099407186,93.12651752726238,0.22106860298638775,0.288911,65.24346917057073,0.0835,0.024141,-0.511852,0.289,0.005125,0.01,0.288913,0.0835,0.024139,0.0,65.22337689113758,0.005125,0.0028899999999999998,1,922.7220299884659
31,18,1.684401,0.448849,0.003151,0.4720333820776319,94.54632741573528,0.37190297465604916,0.291565,64.64958387165386,0.085,0.024806,-1.101796,0.291,0.002125,0.0632653061224489,0.291565,0.085,0.024791,0.125458,64.77510625958337,0.002125,0.01841020408163263,1,144.84720836566547
32,18,1.891815,0.520522,0.002836,0.4248450243009089,95.10712112838503,0.2860710611141182,0.288815,65.26515562397645,0.0834,0.024114,-0.539709,0.288,0.00625,0.0810204081632652,0.288805,0.0834,0.024124,0.020017,65.44984694978736,0.00625,0.023333877551020375,1,114.28304879186507
33,18,2.025212,0.566618,0.00307,0.459899232935046,92.2421268850915,0.31154185802666623,0.288617,65.3099294966643,0.0833,0.024068,-0.834784,0.287,0.005875,0.1106122448979591,0.288617,0.0833,0.024076,0.141576,65.67789519699916,0.005875,0.03174571428571426,1,84.00084000840015
34,18,2.170809,0.616929,0.002672,0.4002771173949325,91.64907557828566,0.3546809364594419,0.289676,65.07116889745356,0.0839,0.024329,-0.643253,0.288,0.004375,0.1106122448979591,0.289675,0.0839,0.024329,0.305677,65.44984694978736,0.004375,0.03185632653061222,1,83.70917042503766
35,18,2.776157,0.82611,0.005582,0.8362076606656114,95.20779910820625,0.779295973882367,0.289373,65.13930436336064,0.0838,0.024243,-1.384308,0.289,0.0055,0.0573469387755102,0.28937,0.0838,0.024257,0.003494,65.22337689113758,0.0055,0.016573265306122447,1,160.90170629692113
36,18,3.083334,0.932257,0.006873,1.0,95.39693311124948,0.903530448659295,0.289522,65.10578098223542,0.0838,0.024284,-1.56221,0.289,0.004,0.0632653061224489,0.289521,0.0838,0.024283,0.019208,65.22337689113758,0.004,0.018283673469387734,1,145.84961119172544
37,18,3.145226,0.953644,0.0064,0.9587475865746887,95.9374367497505,0.7905482763812886,0.289373,65.13930436336064,0.0838,0.024246,-1.155189,0.289,0.0055,0.0573469387755102,0.28937,0.0838,0.024257,0.003494,65.22337689113758,0.0055,0.016573265306122447,1,160.90170629692113
38,18,3.210411,0.976169,0.009784,1.0,97.50120027211248,1.1874913815257415,0.289339,65.14695883216143,0.0837,0.024237,-0.909134,0.288,0.004,0.0987755102040816,0.289337,0.0837,0.024239,0.22351,65.44984694978736,0.004,0.028447346938775497,1,93.7404346495256
39,18,3.472298,1.0,0.007858,1.0,94.53462656826395,1.0898599731689211,0.289452,65.12152592325761,0.0838,0.024264,-1.509158,0.289,0.0025,0.0573469387755102,0.289453,0.0838,0.024257,0.04534,65.22337689113758,0.0025,0.016573265306122447,1,160.90170629692113
40,18,3.274364,0.998268,0.006036,0.9042188175882532,96.16332508521972,0.7529575125902617,0.290619,64.86002608755366,0.0845,0.024567,-1.097357,0.29,0.00475,0.0691836734693877,0.290614,0.0845,0.024565,0.019217,64.99846869496125,0.00475,0.02006326530612243,1,132.91289458515593
41,18,2.924384,0.877331,0.002252,0.3373593070259686,91.58184423812786,0.17640189271022955,0.289626,65.08240255204561,0.0839,0.024341,-0.063697,0.289,0.007375,0.0751020408163265,0.289624,0.0839,0.024342,0.007005,65.22337689113758,0.007375,0.021704489795918356,1,122.8624442104208
42,18,1.812683,0.493177,0.0,1e-09,15.197110351188089,0.01708878122185098,0.280877,67.10964557987575,0.079,0.022259,1.480412,0.276,0.0055,0.193469387755102,0.280886,0.079,0.022227,1.252803,68.29549246934332,0.0055,0.053397551020408156,1,49.9398683218166
43,18,0.7356,0.120986,0.0,1e-09,36.95194095390748,0.009907637855460838,0.288081,65.43144435606222,0.0831,0.024044,0.051943,0.288,0.00925,0.0514285714285714,0.288083,0.0831,0.023983,0.000101,65.44984694978736,0.00925,0.014811428571428562,1,180.04115226337458
44,18,0.483828,0.033985,0.000418,0.06261820174815935,89.21362886126987,0.031881113948130035,0.288872,65.25227755386038,0.0835,0.02419,-0.07731,0.287,0.0085,0.1224489795918367,0.288874,0.0835,0.024176,0.0842,65.67789519699916,0.0085,0.03514285714285713,1,75.88075880758811
45,18,0.496014,0.038196,0.000753,0.11280264573292821,94.47020637180637,0.06394388080817659,0.288925,65.24030776685561,0.0835,0.024168,0.232794,0.289,0.007375,0.0277551020408163,0.288922,0.0835,0.024165,0.0,65.22337689113758,0.007375,0.008021224489795909,1,332.45131962819767
46,18,0.49815,0.038934,0.0,1e-09,20.977272499910455,0.021770040605735508,0.2755,68.41944073153815,0.0759,0.020918,0.768875,0.274,0.0025,0.1046938775510204,0.275463,0.0759,0.020911,0.716406,68.79399971364509,0.0025,0.02868612244897959,1,92.9601646722917
47,18,0.604831,0.075798,0.0,1e-09,28.592670541362573,0.02016549025607428,0.283417,66.50820494726415,0.0804,0.02287,1.111011,0.278,0.008125,0.2053061224489795,0.283416,0.0804,0.022872,0.846401,67.80415799114661,0.008125,0.057075102040816304,1,46.72206568741033
48,18,0.539308,0.053156,0.0,1e-09,8.56572176397919,0.017770828337863254,0.276167,68.25419373617687,0.0763,0.021085,2.4609,0.274,0.001,0.1283673469387755,0.276192,0.0763,0.021077,2.374959,68.79399971364509,0.001,0.03517265306122449,1,75.81647770570055
49,18,0.485519,0.034569,0.0,1e-09,12.650720947861956,0.011868251645673844,0.28726,65.61844991136516,0.0827,0.023859,0.036219,0.286,0.00925,0.1046938775510204,0.287257,0.0826,0.023781,0.02517,65.90753818719845,0.00925,0.02994244897959183,1,89.0597381825452
