sample no,fname,ix,iy,totalint,totalcoll,region,center,rho_new,Dnew2,wa2,wdist2,Diameter2,Group,Sample,State,zone
599176,43_8.txt,8,43,3.128348691,0.060502235,dz,84.95547816,4.164963791,66.71317679,0.00270908,0.725265426,38.22457412,ribosetreated,aged_highinjury,loaded,AC
599176,43_9.txt,9,43,3.395680908,0.062043836,dz,86.63514327,4.352817111,66.70295839,0.00275233,0.709164582,38.68094654,ribosetreated,aged_highinjury,loaded,AC
599176,43_10.txt,10,43,3.602184144,0.094434993,dz,88.05509525,4.276708015,66.6962106,0.002625917,0.69210279,39.18504636,ribosetreated,aged_highinjury,loaded,AC
599176,43_11.txt,11,43,3.623176801,0.060566708,dz,90.66184072,4.654597781,66.70230587,0.00245162,0.624211957,38.4569455,ribosetreated,aged_highinjury,loaded,AC
599176,43_12.txt,12,43,3.825017279,0.115800416,dz,90.27757807,4.680346326,66.74593871,0.002638741,0.594140319,39.83124457,ribosetreated,aged_highinjury,loaded,AC
599176,44_0.txt,0,44,3.688454523,0.078648198,dz,86.1744372,4.227456557,66.69969583,0.002694142,0.725265095,38.90822368,ribosetreated,aged_highinjury,loaded,AC
599176,44_1.txt,1,44,3.753651163,0.103193504,dz,84.95180302,4.295285834,66.71370838,0.002707221,0.781501856,39.01338204,ribosetreated,aged_highinjury,loaded,AC
599176,44_2.txt,2,44,3.665578206,0.136162523,dz,84.73257922,4.389784499,66.75308111,0.002624623,0.725265409,37.9394799,ribosetreated,aged_highinjury,loaded,AC
599176,44_3.txt,3,44,3.772151165,0.075004791,dz,84.39557749,4.471089057,66.75100878,0.002619719,0.725264392,37.37338665,ribosetreated,aged_highinjury,loaded,AC
599176,44_4.txt,4,44,3.253120146,0.065212789,dz,84.62976402,4.422526981,66.69256492,0.002866691,0.706476284,39.7389183,ribosetreated,aged_highinjury,loaded,AC
599176,44_5.txt,5,44,3.612231429,0.043754887,dz,84.31849171,4.392717601,66.7381646,0.002763397,0.715272208,38.34590865,ribosetreated,aged_highinjury,loaded,AC
599176,44_6.txt,6,44,3.289740746,0.02783822,dz,86.04769185,4.517893501,66.75297683,0.002637257,0.624210728,38.16634755,ribosetreated,aged_highinjury,loaded,AC
599176,44_7.txt,7,44,3.48948161,0.097961258,dz,85.59065094,4.385248621,66.72559964,0.002854836,0.654555044,38.7209766,ribosetreated,aged_highinjury,loaded,AC
599176,44_8.txt,8,44,3.648722394,0.120502491,dz,86.19364581,4.338735334,66.71999227,0.002609289,0.674739083,38.32791177,ribosetreated,aged_highinjury,loaded,AC
599176,44_9.txt,9,44,3.888921928,0.075261741,dz,88.40026783,4.182668303,66.72961879,0.002849012,0.696106207,38.50463741,ribosetreated,aged_highinjury,loaded,AC
599176,44_10.txt,10,44,4.126161207,0.164561623,dz,88.83186698,4.360030692,66.67809151,0.002952658,0.697243322,39.91217987,ribosetreated,aged_highinjury,loaded,AC
599176,44_11.txt,11,44,3.579489441,0.026229744,dz,90.30609301,4.602785306,66.6543471,0.002760369,0.687848963,40.59606404,ribosetreated,aged_highinjury,loaded,AC
599176,44_12.txt,12,44,3.776766023,0.030276749,dz,90.09536329,4.525553014,66.73832328,0.002633263,0.610948073,39.58149033,ribosetreated,aged_highinjury,loaded,AC
599176,45_0.txt,0,45,3.961783624,0.100712374,dz,84.8069331,4.359523711,66.68596265,0.002923863,0.672044587,40.19936838,ribosetreated,aged_highinjury,loaded,AC
599176,45_1.txt,1,45,3.224843244,0.103600415,dz,84.15034238,4.383863274,66.78799541,0.002658181,0.723317749,37.64544898,ribosetreated,aged_highinjury,loaded,AC
599176,45_2.txt,2,45,3.022104172,0.055088799,dz,84.57896593,4.602988583,66.75942731,0.002584255,0.692010619,38.20312059,ribosetreated,aged_highinjury,loaded,AC
599176,45_3.txt,3,45,3.244229464,0.133297603,dz,84.13008127,4.517575335,66.7628833,0.002756433,0.664950601,38.13733367,ribosetreated,aged_highinjury,loaded,AC
599176,45_4.txt,4,45,3.746177368,0.048629005,dz,84.46414066,4.551588119,66.73701994,0.002701972,0.674738948,38.14563173,ribosetreated,aged_highinjury,loaded,AC
599176,45_5.txt,5,45,3.493148168,0.109953995,dz,84.62980263,4.560115117,66.72501591,0.002830533,0.647858906,39.63529284,ribosetreated,aged_highinjury,loaded,AC
599176,45_6.txt,6,45,3.721148145,0.10484157,dz,85.35918113,4.342171012,66.71508214,0.002649956,0.693827524,40.36417731,ribosetreated,aged_highinjury,loaded,AC
599176,45_7.txt,7,45,4.156022117,0.073776006,dz,85.98221017,4.309721452,66.73342601,0.002749417,0.688158737,38.83583494,ribosetreated,aged_highinjury,loaded,AC
599176,45_8.txt,8,45,3.601084572,0.061154159,dz,86.87109729,4.314403068,66.73985238,0.002762212,0.725243691,37.87797318,ribosetreated,aged_highinjury,loaded,AC
599176,45_9.txt,9,45,3.693395371,0.165533434,dz,88.50664403,4.401465773,66.68594624,0.002748652,0.695016045,40.02864585,ribosetreated,aged_highinjury,loaded,AC
599176,45_10.txt,10,45,4.096124501,0.084123589,dz,89.43548488,4.636718591,66.71951083,0.002665873,0.624207482,38.94451837,ribosetreated,aged_highinjury,loaded,AC
599176,45_11.txt,11,45,4.024364021,0.064981791,dz,90.34980927,4.59280037,66.72394998,0.002513684,0.592061264,38.44387081,ribosetreated,aged_highinjury,loaded,AC
599176,45_12.txt,12,45,3.338190143,0.032738844,dz,90.32496355,4.75228346,66.78092701,0.002488633,0.523159239,39.06497034,ribosetreated,aged_highinjury,loaded,AC
599176,46_0.txt,0,46,3.218944663,0.14374065,dz,84.945932,4.427095563,66.69488753,0.002762074,0.770743712,40.52751375,ribosetreated,aged_highinjury,loaded,AC
599176,46_1.txt,1,46,3.392829155,0.092002114,dz,85.05718934,4.535174949,66.78079192,0.002698377,0.70568023,38.51984913,ribosetreated,aged_highinjury,loaded,AC
599176,46_2.txt,2,46,3.880522522,0.028090514,dz,83.77080195,4.656703556,66.74696426,0.002730985,0.72526447,39.08067075,ribosetreated,aged_highinjury,loaded,AC
599176,46_3.txt,3,46,3.830861619,0.051680798,dz,83.57047109,4.657075438,66.77749106,0.002712298,0.666198616,37.69816528,ribosetreated,aged_highinjury,loaded,AC
599176,46_4.txt,4,46,3.722579216,0.074492865,dz,84.66954911,4.451832755,66.78270054,0.002700508,0.690547387,37.47766413,ribosetreated,aged_highinjury,loaded,AC
599176,46_5.txt,5,46,3.600404883,0.073413587,dz,84.68389058,4.290308829,66.78316367,0.002736943,0.68831671,38.41135698,ribosetreated,aged_highinjury,loaded,AC
599176,46_6.txt,6,46,4.215674537,0.098462546,dz,85.25693462,4.184486778,66.79157538,0.002751539,0.710916472,37.97282647,ribosetreated,aged_highinjury,loaded,AC
599176,46_7.txt,7,46,3.843727098,0.079691555,dz,86.09347048,4.181375392,66.78802022,0.002605216,0.710097839,37.54896519,ribosetreated,aged_highinjury,loaded,AC
599176,46_8.txt,8,46,3.74243226,0.054135683,dz,86.91392873,4.202467172,66.73735414,0.002689534,0.668345171,39.22350126,ribosetreated,aged_highinjury,loaded,AC
599176,46_9.txt,9,46,4.070264464,0.074245888,dz,88.61782149,4.510593118,66.6889554,0.002835114,0.657811002,39.85113338,ribosetreated,aged_highinjury,loaded,AC
599176,46_10.txt,10,46,4.121502306,0.067351029,dz,89.29557418,4.608469845,66.71364955,0.002387605,0.596780746,38.59769766,ribosetreated,aged_highinjury,loaded,AC
599176,46_11.txt,11,46,3.392838588,0.043045984,dz,89.51363862,4.731196028,66.72737867,0.002576444,0.573685897,39.10485992,ribosetreated,aged_highinjury,loaded,AC
599176,46_12.txt,12,46,3.37418842,0.093171667,dz,90.37202921,4.631237032,66.77100862,0.002668875,0.565982427,40.80714855,ribosetreated,aged_highinjury,loaded,AC
599176,47_0.txt,0,47,3.325731227,0.116909496,dz,84.18820433,4.464714891,66.73518501,0.002782859,0.745057099,38.87967474,ribosetreated,aged_highinjury,loaded,AC
599176,47_1.txt,1,47,3.827932842,0.063140487,dz,84.54672337,4.359386325,66.78427769,0.002674175,0.725263133,38.23323621,ribosetreated,aged_highinjury,loaded,AC
599176,47_2.txt,2,47,3.876758176,0.035531047,dz,84.50501666,4.318242819,66.72956997,0.002966825,0.772052969,39.70040584,ribosetreated,aged_highinjury,loaded,AC
599176,47_3.txt,3,47,3.696794914,0.10948526,dz,83.07018617,4.467223573,66.77332004,0.002890864,0.722847238,38.20903955,ribosetreated,aged_highinjury,loaded,AC
599176,47_4.txt,4,47,3.671091125,0.054416647,dz,84.63281827,4.775718547,66.78423234,0.002810002,0.706415058,38.73921243,ribosetreated,aged_highinjury,loaded,AC
599176,47_5.txt,5,47,3.344739976,0.03918818,dz,85.37560827,4.376455729,66.77505659,0.002660386,0.725263721,38.17811374,ribosetreated,aged_highinjury,loaded,AC
599176,47_6.txt,6,47,3.750459747,0.092465171,dz,85.95950642,4.523100379,66.80392494,0.00267992,0.689943322,37.50209137,ribosetreated,aged_highinjury,loaded,AC
599176,47_7.txt,7,47,3.903139863,0.08021506,dz,86.39381115,4.300374765,66.77212012,0.002788283,0.707135606,38.01236606,ribosetreated,aged_highinjury,loaded,AC
599176,47_8.txt,8,47,3.989030458,0.087315799,dz,87.255144,4.35721523,66.73436185,0.002820986,0.696862641,39.033626,ribosetreated,aged_highinjury,loaded,AC
599176,47_9.txt,9,47,3.221517463,0.086940697,dz,88.56510887,4.422780578,66.69646908,0.002783604,0.656689395,39.71573156,ribosetreated,aged_highinjury,loaded,AC
599176,47_10.txt,10,47,3.199547409,0.073852388,dz,88.98606825,4.755116452,66.70342088,0.002754852,0.594816344,39.79109495,ribosetreated,aged_highinjury,loaded,AC
599176,47_11.txt,11,47,3.71403359,0.068309365,dz,89.74502527,4.768367729,66.71321421,0.002547159,0.604418718,40.15062865,ribosetreated,aged_highinjury,loaded,AC
599176,47_12.txt,12,47,3.535608013,0.068473215,dz,89.73885475,4.766692961,66.80103113,0.002502202,0.599106544,39.63974445,ribosetreated,aged_highinjury,loaded,AC
599176,48_0.txt,0,48,3.265054712,0.125396985,dz,84.35833103,4.364161166,66.78558269,0.002796451,0.770606909,36.9295242,ribosetreated,aged_highinjury,loaded,AC
599176,48_1.txt,1,48,3.197497316,0.060491887,dz,84.73096857,4.401867927,66.80896262,0.00262529,0.775792157,36.87288524,ribosetreated,aged_highinjury,loaded,AC
599176,48_2.txt,2,48,3.531526586,0.061314485,dz,84.06417585,4.461038488,66.82053157,0.002820896,0.725264352,37.62928211,ribosetreated,aged_highinjury,loaded,AC
599176,48_3.txt,3,48,3.988411533,0.135768846,dz,85.17436337,4.509513066,66.81365722,0.002684064,0.695796487,37.83226363,ribosetreated,aged_highinjury,loaded,AC
599176,48_4.txt,4,48,3.782814411,0.03826364,dz,84.98570169,4.509279749,66.80000954,0.002541279,0.717667166,38.12894837,ribosetreated,aged_highinjury,loaded,AC
599176,48_5.txt,5,48,4.386953137,0.138868425,dz,85.0666713,4.478658339,66.80722348,0.002744333,0.725263879,38.34452643,ribosetreated,aged_highinjury,loaded,AC
599176,48_6.txt,6,48,4.583539817,0.02785272,dz,86.28075405,4.229486071,66.76444469,0.003007179,0.753206363,38.63602294,ribosetreated,aged_highinjury,loaded,AC
599176,48_7.txt,7,48,3.328777867,0.039205765,dz,87.49398606,4.241824032,66.76995544,0.002758724,0.76347234,37.6379559,ribosetreated,aged_highinjury,loaded,AC
599176,48_8.txt,8,48,3.12877136,0.065921844,dz,86.61731034,4.200517129,66.74826176,0.00287114,0.725263038,38.32831923,ribosetreated,aged_highinjury,loaded,AC
599176,48_9.txt,9,48,3.170305526,0.074588247,dz,88.23541794,4.420980881,66.74980558,0.002710209,0.624211656,39.47575134,ribosetreated,aged_highinjury,loaded,AC
599176,48_10.txt,10,48,4.324220696,0.072709517,dz,88.87414484,4.730800441,66.77800091,0.002524458,0.624210772,38.55080057,ribosetreated,aged_highinjury,loaded,AC
599176,48_11.txt,11,48,3.948244412,0.054006045,dz,90.23425354,4.591927005,66.70144057,0.002545755,0.593262675,40.00668366,ribosetreated,aged_highinjury,loaded,AC
599176,48_12.txt,12,48,3.602357875,0.102819941,dz,90.56188664,4.591392983,66.79101988,0.002449038,0.586635975,39.24360359,ribosetreated,aged_highinjury,loaded,AC
599176,49_0.txt,0,49,3.264548824,0.101020292,dz,84.59483974,4.228841979,66.73905724,0.002717066,0.766444853,39.02187518,ribosetreated,aged_highinjury,loaded,AC
599176,49_1.txt,1,49,3.170574155,0.028153068,dz,83.69056508,4.408488537,66.81884401,0.002719388,0.78763059,37.05848701,ribosetreated,aged_highinjury,loaded,AC
599176,49_2.txt,2,49,3.335353948,0.088780212,dz,83.35974109,4.121092023,66.82008035,0.002856122,0.775792036,37.56235465,ribosetreated,aged_highinjury,loaded,AC
599176,49_3.txt,3,49,3.614054559,0.079338306,dz,84.54157998,4.336368419,66.74908642,0.002884266,0.774245714,38.83458679,ribosetreated,aged_highinjury,loaded,AC
599176,49_4.txt,4,49,3.915378454,0.058182197,dz,84.68469407,4.369421246,66.79601487,0.002783865,0.725263296,38.51854228,ribosetreated,aged_highinjury,loaded,AC
599176,49_5.txt,5,49,3.737445159,0.067620457,dz,85.16955753,4.479529876,66.83499038,0.00267595,0.725262583,36.87663523,ribosetreated,aged_highinjury,loaded,AC
599176,49_6.txt,6,49,3.474322661,0.090458464,dz,86.9722264,4.393166118,66.7956286,0.002765272,0.725264397,38.67102132,ribosetreated,aged_highinjury,loaded,AC
599176,49_7.txt,7,49,3.516656848,0.075328717,dz,86.39036765,4.109449424,66.78488214,0.002682618,0.725265351,38.4109915,ribosetreated,aged_highinjury,loaded,AC
599176,49_8.txt,8,49,4.269207127,0.066945143,dz,87.94200742,4.266716261,66.75352753,0.002643079,0.713414016,38.36054776,ribosetreated,aged_highinjury,loaded,AC
599176,49_9.txt,9,49,3.912483256,0.06256695,dz,87.84575262,4.411094823,66.77516108,0.002793262,0.697547303,38.84859452,ribosetreated,aged_highinjury,loaded,AC
599176,49_10.txt,10,49,3.711942138,0.076748241,dz,89.33126879,4.650168841,66.75095672,0.002616988,0.624212138,39.43729148,ribosetreated,aged_highinjury,loaded,AC
599176,49_11.txt,11,49,3.384298904,0.045704261,dz,90.28441871,4.695039411,66.77117827,0.002556149,0.596676758,39.07084205,ribosetreated,aged_highinjury,loaded,AC
599176,49_12.txt,12,49,3.324952768,0.047457821,dz,91.34894522,4.56843994,66.8229241,0.002493773,0.573685819,38.92770705,ribosetreated,aged_highinjury,loaded,AC
599176,50_0.txt,0,50,3.569025966,0.151026659,dz,84.52890686,4.349229154,66.82916601,0.002618443,0.725264985,36.67734675,ribosetreated,aged_highinjury,loaded,AC
599176,50_1.txt,1,50,3.384456116,0.054659322,dz,84.45035254,4.384297916,66.81910926,0.002763583,0.725265281,38.02294958,ribosetreated,aged_highinjury,loaded,AC
599176,50_2.txt,2,50,3.093863926,0.046779777,dz,83.96104053,4.166141995,66.80346423,0.002726621,0.782104851,37.53062743,ribosetreated,aged_highinjury,loaded,AC
599176,50_3.txt,3,50,3.141928559,0.025556263,dz,84.63673613,4.275808752,66.81677532,0.002616353,0.791733466,36.76173268,ribosetreated,aged_highinjury,loaded,AC
599176,50_4.txt,4,50,3.580416313,0.025693557,dz,84.51318231,4.248164031,66.76472531,0.002785803,0.74688697,38.64651949,ribosetreated,aged_highinjury,loaded,AC
599176,50_5.txt,5,50,3.822344272,0.082810692,dz,84.99621831,4.108417292,66.81871322,0.002885735,0.799466426,37.49804483,ribosetreated,aged_highinjury,loaded,AC
599176,50_6.txt,6,50,3.590770402,0.041900889,dz,86.1352468,4.11357612,66.84316759,0.00264935,0.725262879,36.39978122,ribosetreated,aged_highinjury,loaded,AC
599176,50_7.txt,7,50,3.647691938,0.052219239,dz,86.56252622,4.188610224,66.75874847,0.002739323,0.68071502,39.1932796,ribosetreated,aged_highinjury,loaded,AC
599176,50_8.txt,8,50,4.077278543,0.03156388,dz,87.18235476,4.171301606,66.8056668,0.002619547,0.717902742,38.29306268,ribosetreated,aged_highinjury,loaded,AC
599176,50_9.txt,9,50,3.962560748,0.043425975,dz,88.15581576,4.708175988,66.75749973,0.002585897,0.573685836,39.17862989,ribosetreated,aged_highinjury,loaded,AC
599176,50_10.txt,10,50,3.645400017,0.071561524,dz,88.82288847,4.75190104,66.77852026,0.002602077,0.580975192,39.08750702,ribosetreated,aged_highinjury,loaded,AC
599176,50_11.txt,11,50,3.420967597,0.084480251,dz,89.95767341,4.683455499,66.77924567,0.002466137,0.624212338,39.27967913,ribosetreated,aged_highinjury,loaded,AC
599176,50_12.txt,12,50,3.498372796,0.096511917,dz,90.87332834,4.731674177,66.82424906,0.002478166,0.590182636,39.76926253,ribosetreated,aged_highinjury,loaded,AC
599176,51_0.txt,0,51,3.7736937,0.103788374,dz,84.56704742,4.412695455,66.84396545,0.002772577,0.789708031,37.68836822,ribosetreated,aged_highinjury,loaded,AC
599176,51_1.txt,1,51,3.23691522,0.054856452,dz,84.37699021,4.573209317,66.87790169,0.002600889,0.721219775,36.92462206,ribosetreated,aged_highinjury,loaded,AC
599176,51_2.txt,2,51,2.792383917,0.046564033,dz,84.02124245,4.398515181,66.79308524,0.002745759,0.725265269,38.55143785,ribosetreated,aged_highinjury,loaded,AC
599176,51_3.txt,3,51,2.795720228,0.062835562,dz,83.80779099,4.371355216,66.84842787,0.002627674,0.714929137,37.31412898,ribosetreated,aged_highinjury,loaded,AC
599176,51_4.txt,4,51,2.945368583,0.052732004,dz,84.11953206,4.210248918,66.81482069,0.002879334,0.826044108,38.46720679,ribosetreated,aged_highinjury,loaded,AC
599176,51_5.txt,5,51,3.736812182,0.05084528,dz,85.14357273,4.07697422,66.88366323,0.002655279,0.807304575,36.52337022,ribosetreated,aged_highinjury,loaded,AC
599176,51_6.txt,6,51,3.554108023,0.077164114,dz,84.72596482,4.470556584,66.85966557,0.002578061,0.709999433,36.64346768,ribosetreated,aged_highinjury,loaded,AC
599176,51_7.txt,7,51,3.645557304,0.10696392,dz,86.30660383,4.407971377,66.80664904,0.002615728,0.674738905,38.24980034,ribosetreated,aged_highinjury,loaded,AC
599176,51_8.txt,8,51,3.395225051,0.026560846,dz,87.29728314,4.599316824,66.78481645,0.002735113,0.674738928,39.79159273,ribosetreated,aged_highinjury,loaded,AC
599176,51_9.txt,9,51,3.852211399,0.03796219,dz,88.78618165,4.712541724,66.84716225,0.002438337,0.624212286,37.88873509,ribosetreated,aged_highinjury,loaded,AC
599176,51_10.txt,10,51,3.553896211,0.08384322,dz,89.12730809,4.600566435,66.75606552,0.002656488,0.565562987,40.19376727,ribosetreated,aged_highinjury,loaded,AC
599176,51_11.txt,11,51,3.477959489,0.120107733,dz,89.64935401,4.73169767,66.82405934,0.00243834,0.586042801,37.96148551,ribosetreated,aged_highinjury,loaded,AC
599176,51_12.txt,12,51,3.407618007,0.065160948,dz,90.51903405,4.6492591,66.83887394,0.002521161,0.613059464,39.5454344,ribosetreated,aged_highinjury,loaded,AC
599176,52_0.txt,0,52,3.363885822,0.045600934,dz,83.75665695,4.330708852,66.78866877,0.002755885,0.795562987,39.06876954,ribosetreated,aged_highinjury,loaded,AC
599176,52_1.txt,1,52,3.145754184,0.086064609,dz,83.52555076,4.322912748,66.88117084,0.002652251,0.72526527,36.70165539,ribosetreated,aged_highinjury,loaded,AC
599176,52_2.txt,2,52,2.664809644,0.040212606,dz,83.69010403,4.703001789,66.85109892,0.002738124,0.826304916,37.82236421,ribosetreated,aged_highinjury,loaded,AC
599176,52_3.txt,3,52,2.631955528,0.045640527,dz,84.15207186,4.630347989,66.85921577,0.00270437,0.712298986,37.7713661,ribosetreated,aged_highinjury,loaded,AC
599176,52_4.txt,4,52,3.748285735,0.055381377,dz,84.38541199,4.384527041,66.87432912,0.00266901,0.725265244,37.13474044,ribosetreated,aged_highinjury,loaded,AC
599176,52_5.txt,5,52,3.454250969,0.105383719,dz,84.84327299,4.542134781,66.88614432,0.002690724,0.725265423,36.98868656,ribosetreated,aged_highinjury,loaded,AC
599176,52_6.txt,6,52,3.491587359,0.056362268,dz,85.86785874,4.326934635,66.87162701,0.002606504,0.725265366,37.32703441,ribosetreated,aged_highinjury,loaded,AC
599176,52_7.txt,7,52,3.340532949,0.077080199,dz,87.34020986,4.463641372,66.81377471,0.002527482,0.670882447,37.78353406,ribosetreated,aged_highinjury,loaded,AC
599176,52_8.txt,8,52,3.472543112,0.085002401,dz,88.41558965,4.40029377,66.85585519,0.002493377,0.682526197,36.80357644,ribosetreated,aged_highinjury,loaded,AC
599176,52_9.txt,9,52,3.557957086,0.148409486,dz,89.14284509,4.644971535,66.82142654,0.002496039,0.622300859,39.99916108,ribosetreated,aged_highinjury,loaded,AC
599176,52_10.txt,10,52,3.209707386,0.081291894,dz,89.18963791,4.59022695,66.81047031,0.002541558,0.573685815,39.19503881,ribosetreated,aged_highinjury,loaded,AC
599176,52_11.txt,11,52,3.137553809,0.045352048,dz,89.25132678,4.729902901,66.77303046,0.002654257,0.568602325,40.11469022,ribosetreated,aged_highinjury,loaded,AC
599176,52_12.txt,12,52,3.212970358,0.0593942,dz,89.96159552,4.58449282,66.8667786,0.002551882,0.603287436,38.65233277,ribosetreated,aged_highinjury,loaded,AC
599176,53_0.txt,0,53,2.824309032,0.05397511,dz,84.3186586,4.429475606,66.82641305,0.002570013,0.725265376,39.51637095,ribosetreated,aged_highinjury,loaded,AC
599176,53_1.txt,1,53,2.481786436,0.032636494,dz,82.39147971,4.672855659,66.88598317,0.002614992,0.697260109,37.45414091,ribosetreated,aged_highinjury,loaded,AC
599176,53_2.txt,2,53,2.526396968,0.062241866,dz,84.16882561,4.420131039,66.85165178,0.002637094,0.725265192,38.27680716,ribosetreated,aged_highinjury,loaded,AC
599176,53_3.txt,3,53,3.844777634,0.025924921,dz,82.97573967,4.272043722,66.79188469,0.002778677,0.744272563,39.98437112,ribosetreated,aged_highinjury,loaded,AC
599176,53_4.txt,4,53,3.499851424,0.131706056,dz,84.53416494,4.534410038,66.86395218,0.002743986,0.704526638,38.06216057,ribosetreated,aged_highinjury,loaded,AC
599176,53_5.txt,5,53,3.503883625,0.041722751,dz,85.56041524,4.300557859,66.90888723,0.002596524,0.784926768,37.31757792,ribosetreated,aged_highinjury,loaded,AC
599176,53_6.txt,6,53,2.655061529,0.074154514,dz,87.34523946,4.144294931,66.90663159,0.002858006,0.725264637,37.1113209,ribosetreated,aged_highinjury,loaded,AC
599176,53_7.txt,7,53,3.434299457,0.041111655,dz,87.29514788,4.304291764,66.83114615,0.002669506,0.725131924,38.42277014,ribosetreated,aged_highinjury,loaded,AC
599176,53_8.txt,8,53,3.452755906,0.058661993,dz,87.3913335,4.635795332,66.85204124,0.002610919,0.624211969,38.30121583,ribosetreated,aged_highinjury,loaded,AC
599176,53_9.txt,9,53,3.258396032,0.076240917,dz,88.52340304,4.591255654,66.89678154,0.002506395,0.624211364,37.51253111,ribosetreated,aged_highinjury,loaded,AC
599176,53_10.txt,10,53,3.094345383,0.10226242,dz,89.40808669,4.617066258,66.83397446,0.002656137,0.590844712,39.67902921,ribosetreated,aged_highinjury,loaded,AC
599176,53_11.txt,11,53,2.812812374,0.03223578,dz,90.12083493,4.580507132,66.82926466,0.002511162,0.684720646,38.86881862,ribosetreated,aged_highinjury,loaded,AC
599176,53_12.txt,12,53,2.664681612,0.046792609,dz,89.85100321,4.745285529,66.89868787,0.002573034,0.607167825,38.9538408,ribosetreated,aged_highinjury,loaded,AC
599176,54_0.txt,0,54,2.5880475,0.047852066,dz,82.96128209,4.500891407,66.89622407,0.002585857,0.723518749,37.67791161,ribosetreated,aged_highinjury,loaded,AC
599176,54_1.txt,1,54,3.9608125,0.132417703,dz,83.49616964,4.679035611,66.83515086,0.002535383,0.680738665,39.11301636,ribosetreated,aged_highinjury,loaded,AC
599176,54_2.txt,2,54,3.523499481,0.072146276,dz,84.34319997,4.356588245,66.86835762,0.002518368,0.725259511,37.76144794,ribosetreated,aged_highinjury,loaded,AC
599176,54_3.txt,3,54,3.412104595,0.070952869,dz,83.98135436,4.600394406,66.88524619,0.002470782,0.725260935,37.43765795,ribosetreated,aged_highinjury,loaded,AC
599176,54_4.txt,4,54,2.552650922,0.056826351,dz,84.56526032,4.35158266,66.91815593,0.002543355,0.785728785,37.09314353,ribosetreated,aged_highinjury,loaded,AC
599176,54_5.txt,5,54,2.759845782,0.080853687,dz,85.21762465,4.45918954,66.86978082,0.002516729,0.702025157,37.05936398,ribosetreated,aged_highinjury,loaded,AC
599176,54_6.txt,6,54,3.125819555,0.079660384,dz,87.24503374,4.457409631,66.89887451,0.002456495,0.725265357,37.52728095,ribosetreated,aged_highinjury,loaded,AC
599176,54_7.txt,7,54,3.176545275,0.103814954,dz,87.88008901,4.666422259,66.86469424,0.002461194,0.701408746,37.6084042,ribosetreated,aged_highinjury,loaded,AC
599176,54_8.txt,8,54,3.000773416,0.041341876,dz,89.140998,4.621432086,66.85849282,0.002554663,0.668402315,38.6666898,ribosetreated,aged_highinjury,loaded,AC
599176,54_9.txt,9,54,2.910132778,0.068232099,dz,89.14924655,4.772855585,66.87079495,0.002421326,0.62421157,38.30935224,ribosetreated,aged_highinjury,loaded,AC
599176,54_10.txt,10,54,2.726830866,0.084066715,dz,89.54441428,4.66932303,66.89112377,0.002415624,0.587897927,38.57885839,ribosetreated,aged_highinjury,loaded,AC
599176,54_11.txt,11,54,2.648000271,0.039727687,dz,90.73054915,4.782793951,66.870577,0.002457636,0.599845112,38.87246327,ribosetreated,aged_highinjury,loaded,AC
599176,54_12.txt,12,54,2.582749591,0.049774237,dz,89.81892248,4.721860899,66.9023728,0.002515664,0.569047527,37.87633171,ribosetreated,aged_highinjury,loaded,AC
599176,55_0.txt,0,55,2.503927249,0.026195079,dz,82.89656312,4.786329017,66.90189829,0.002630801,0.724830711,37.54822741,ribosetreated,aged_highinjury,loaded,AC
599176,55_1.txt,1,55,3.744541198,0.087791077,dz,83.34996447,4.821133789,66.92218756,0.002500389,0.624212306,38.55720246,ribosetreated,aged_highinjury,loaded,AC
599176,55_2.txt,2,55,3.081195225,0.082030034,dz,83.73605411,4.728953398,66.89278762,0.002457777,0.69005017,38.17632646,ribosetreated,aged_highinjury,loaded,AC
599176,55_3.txt,3,55,3.023443974,0.051082247,dz,85.12501569,4.63742709,66.8964394,0.00235237,0.686706751,37.7069932,ribosetreated,aged_highinjury,loaded,AC
599176,55_4.txt,4,55,2.48731604,0.042812241,dz,83.93390723,4.521678863,66.93364058,0.002460755,0.703143214,36.38563543,ribosetreated,aged_highinjury,loaded,AC
599176,55_5.txt,5,55,2.63385364,0.036237916,dz,85.80397893,4.578513132,66.89264571,0.002509083,0.624207876,38.50932806,ribosetreated,aged_highinjury,loaded,AC
599176,55_6.txt,6,55,2.88614244,0.102374587,dz,87.6800836,4.729647975,66.90926879,0.002542861,0.624212326,38.22920795,ribosetreated,aged_highinjury,loaded,AC
599176,55_7.txt,7,55,2.934138061,0.124854593,dz,88.50965628,4.777580012,66.91415541,0.002380121,0.60746168,37.87271573,ribosetreated,aged_highinjury,loaded,AC
599176,55_8.txt,8,55,2.572893929,0.065147414,dz,89.58989077,4.720115456,66.90695446,0.002439003,0.572729705,38.78629854,ribosetreated,aged_highinjury,loaded,AC
599176,55_9.txt,9,55,2.688479946,0.058990867,dz,90.19687847,4.644087226,66.8719095,0.00246728,0.559594874,39.84798089,ribosetreated,aged_highinjury,loaded,AC
599176,55_10.txt,10,55,2.989236221,0.050688869,dz,89.83498221,4.771438486,66.89205615,0.002509425,0.523158582,40.1378406,ribosetreated,aged_highinjury,loaded,AC
599176,55_11.txt,11,55,3.061501522,0.043703711,dz,90.2875967,4.979864884,66.92201191,0.002404734,0.523158053,38.34398791,ribosetreated,aged_highinjury,loaded,AC
